facility_name,facility_phone,facility_address,facility_type,geo_lng,geo_lat
손빛 재활운동센터,282101102,서울특별시 광진구 아차산로 634 309호(광장동),기타종목,127.1083146,37.5489996
엣지스마일,226057978,서울특별시 양천구 지양로 61 미도빌딩3층(신월동),탁구,126.8341306,37.5209995
스타칼리,23796399,서울특별시 서대문구 통일로 472 1~5층(홍제동),헬스,126.9427451,37.5905027
엘리트핏24,226428881,서울특별시 양천구 신목로2길 68 b01(목동),헬스,126.8773498,37.5238354
휘트니스태권도장,,서울특별시 중랑구 면목로 432 2층 휘트니스태권(면목동),태권도,127.0873028,37.5904734
국가대표스타클래스태권도장,,서울특별시 양천구 목동동로8길 23 501호(신정동),태권도,126.8714868,37.5168559
송파엘리트탁구장,,서울특별시 송파구 거마로 47 지하1층(거여동),탁구,127.1459739,37.497279
수락주짓수파라에스트라서울,,서울특별시 노원구 동일로 1622 2층 파라에스트라서울(상계동),주짓수,127.0559868,37.6729938
수서경희대태권도장,24595600,서울특별시 강남구 밤고개로1길 22 401호 수서경희대태권도(수서동),태권도,127.1027166,37.4885272
ws복싱클럽상암점,23061212,서울특별시 마포구 월드컵북로44길 37 2층 WS복싱클럽(상암동),복싱,126.8952095,37.5763669
국가대표엠티에이태권도,25736004,서울특별시 서초구 동산로13길 6 2층(양재동),태권도,127.0454002,37.4721853
하이어스풋볼클럽,,서울특별시 영등포구 영등포로 21 양평빌딩 2층 206호(양평동2가),축구(풋살),126.8840719,37.5235205
수카건강플러스센터,250643523,서울특별시 구로구 오류로 54 (오류동),요가,126.8400663,37.4895937
휘트니스w창동점,29961254,서울특별시 도봉구 도봉로110길 65 5층(창동),헬스,127.0371454,37.6464132
수파크스크린골프,29888987,서울특별시 강북구 도봉로67길 18 3층 수파크스크린골프(수유동),골프,127.0227328,37.6307463
커브스행당클럽,222973070,서울특별시 성동구 행당로 87 506호(대림리빙프라자) 커브스행당클럽(행당동),에어로빅,127.0285419,37.5573015
숲태권도장,27476200,서울특별시 중랑구 양원역로14길 19 5층 숲태권도장(망우동),태권도,127.1076262,37.6070321
천호동아태권도체육관,24724727,서울특별시 강동구 구천면로13길 28 2층(천호동),태권도,127.1230417,37.5431451
쉴드짐,,서울특별시 중랑구 봉화산로 61 3층 쉴드짐(중화동),헬스,127.0813492,37.601795
예스휘트니스센터,232803030,서울특별시 동작구 국사봉1길 32 3층(상도동),헬스,126.9303664,37.498814
슈브필라테스 답십리점,233948898,서울특별시 동대문구 답십리로 140 세기프라자 301호 슈브필라테스(답십리동),필라테스,127.0555973,37.5724894
에코필라테스 구로항동점,,서울특별시 구로구 서해안로 2096 청솔프라자 6층 에코필라테스(항동),필라테스,126.8228911,37.4797634
승리특공무술,222811001,서울특별시 성동구 무학봉길 77 태원빌딩2층(하왕십리동),합기도,127.0310842,37.5613202
슈퍼키즈 노원,29363421,서울특별시 노원구 상계로27길 32 대명빌딩 4층 슈퍼키즈성장센터(상계동),기타종목,127.0698386,37.6599017
에이원민턴 잠실본동점,24174209,서울특별시 송파구 백제고분로 91 지하1층 에이원민턴(잠실동),배드민턴,127.0795058,37.5086574
스마일재활운동센터,263391633,서울특별시 노원구 한글비석로 444 4층 410호스마일재활운동센터(상계동),기타종목,127.06852,37.6636144
스마트댄스아카데미,23836111,서울특별시 은평구 서오릉로 160 3층 3호(갈현동),댄스(줌바 등),126.9156424,37.612697
에이엠번지핏비,220652205,서울특별시 양천구 남부순환로 584 4층(신월동),요가,126.8391551,37.5166992
스마트짐,231510377,서울특별시 마포구 월드컵북로 218 지층 헬스장(성산동),기타종목,126.9049975,37.569505
하랑태권도,7075835354,서울특별시 도봉구 방학로6길 20 2층 하랑태권도(방학동),태권도,127.0372673,37.6639498
스웨이댄스 잠실석촌호수점,25438979,"서울특별시 송파구 석촌호수로 284 B1층 101호(송파동, 현대레이크빌)",댄스(줌바 등),127.107,37.5107414
에이스복싱,27230401,서울특별시 서대문구 통일로 436 우원빌딩 4층 1호 에이스복싱(홍제동),복싱,126.9456465,37.5881465
에스티에스STS,23343922,서울특별시 마포구 월드컵로 43 2층 에스티에스(STS)(합정동),태권도,126.9117469,37.5531585
에스점핑,,"서울특별시 동대문구 한천로58길 139 푸르지오상가 2층 점핑운동(이문동, 이문1차 푸르지오 아파트)",기타종목,127.0701577,37.6027308
에스바디핏 필라테스 요가 공릉 화랑대역점,29792978,서울특별시 노원구 노원로1길 67 지하 1층 에스바디핏 필라테스/요가 공릉 화랑대역점(공릉동),필라테스,127.0836582,37.6208327
에스바디워크필러테스 금천점,28029609,서울특별시 금천구 시흥대로 224 6층 에스바디워크필라테스(시흥동),필라테스,126.9013002,37.4539296
스케치바디PT필라테스,234122468,서울특별시 강남구 광평로51길 8 로얄프라자3층 302호(수서동),필라테스,127.1024711,37.4883738
에블봄,275760828,서울 은평구 가좌로 306 5층 501호,태권도,126.9111651,37.5952017
에르제주식회사,23833800,"서울특별시 은평구 은평로 200-1 6층 에르제 스튜디오(응암동, 삼영빌딩)",헬스,126.9300175,37.6009716
스타요가,234212230,서울특별시 중랑구 봉화산로 194 4층 스타요가(신내동),요가,127.0947162,37.6064552
스타점핑,,서울특별시 종로구 혜화로3길 19 아남아파트상가101호(명륜2가),기타종목,126.9992187,37.5861218
스타점핑다이어트,,서울특별시 중랑구 신내로 58 3층 스타점핑(신내동),기타종목,127.0957277,37.6043573
스타칼리 휘트니스,23968899,서울특별시 서대문구 통일로 413 7층 스타칼리휘트니스(홍제동),헬스,126.9464449,37.5862021
스타트레인,25420457,서울특별시 강남구 논현로 804 서울빌딩 3층 스타트레인(신사동),헬스,127.0284486,37.5204959
스타트레인,25420457,"서울특별시 중구 다산로 32 29동 102호(신당동, 남산타운)",헬스,127.0097435,37.5500494
스타트원짐,27617464,서울특별시 영등포구 국제금융로6길 33 맨하탄빌딩2층(여의도동),헬스,126.9269566,37.5207575
스타필라테스,,서울특별시 강북구 도봉로13길 13 금광빌딩 3층 스타필라테스(미아동),필라테스,127.0293663,37.6148456
언남문화체육센터,25777718,서울특별시 서초구 동산로13길 35 언남문화체육센터7층(양재동),수영,127.0429178,37.472749
제로복싱,,서울특별시 강북구 오현로 193 지층(번동),복싱,127.039346,37.6289693
어울림운동발달센터,7088306061,서울특별시 강남구 개포로140길 14 2층 어울림운동발달센터(일원동),기타종목,127.0861456,37.4946592
스트라이크존 미아사거리구장,29801515,서울특별시 강북구 도봉로10길 12 지하1층(미아동),야구,127.0308085,37.6131782
스페셜스포츠센SSC,264512204,서울특별시 동대문구 한천로17길 23 3층 스페셜스포츠센터(답십리동),기타종목,127.0627988,37.5699516
스포웰짐신내점,234225591,서울특별시 중랑구 봉화산로 194 10층 스포웰짐(신내동),헬스,127.0947162,37.6064552
승리체육관,29079335,서울특별시 강북구 인수봉로 286 2층 승리합기도(수유동),합기도,127.0110515,37.6442578
양천탁구클럽,,서울특별시 양천구 지양로 100 기호프라자203호 양천탁구클럽(신월동),탁구,126.8317822,37.523797
용인대범호태권도장,226687960,서울특별시 강서구 양천로53길 93 401호 용인대석사범호태권도(가양동),태권도,126.8500878,37.5674889
양천구청양천구민체육센터,226521792,서울특별시 양천구 목동동로 87 양천구민체육센터(신정동),헬스,126.8644252,37.5164776
양천구시설관리공단신월문화체육센터,226054094,서울특별시 양천구 지양로 47 신월문화체육센터(신월동),기타종목,126.8350509,37.5198583
시립망우청소년센터,24927942,서울특별시 중랑구 송림길 156 망우청소년센터(망우동),수영,127.1088568,37.6062366
시립문래청소년센터,221670100,서울특별시 영등포구 문래로 110 4층 사무실(문래동3가),헬스,126.8940966,37.5188578
시립서울곰두리체육센터,24046240,서울시 송파구 동남로 271 서울곰두리체육센터 3층 사무실(오금동),수영,127.1354641,37.5004957
올웨이즈트라이재활운동센터,25822332,서울특별시 서초구 서초대로64길 76-21 1층 올웨이즈트라이(서초동),기타종목,127.0215488,37.491823
시바난다요가,27901866,서울특별시 용산구 한남대로 164 4층(한남동),요가,127.0024951,37.5425691
효체육관,24005434,서울특별시 송파구 성내천로 223 영인빌딩 3층 효체육관(마천동),태권도,127.1525712,37.4997727
국가태권도,,서울특별시 노원구 중계로 120 득림빌딩 4층 국가태권도(중계동),태권도,127.08181,37.6463011
알파아동발달센터,29107553,"서울특별시 성북구 종암로 166 상가동 3층 알파아동발달센터(하월곡동, 광남캐스빌아파트)",기타종목,127.0322705,37.6047189
신길pt,,서울특별시 영등포구 가마산로 451 4층 401호 신길 pt,헬스,126.9065156,37.5058603
국기태권도아카데미국기품성라이온태권도줄넘기,,서울특별시 광진구 아차산로36길 35 2층 201호 태권도(자양동),태권도,127.0741217,37.5370929
신내탁구클럽,,서울특별시 중랑구 신내로14길 26 디딤빌딩 4층 신내탁구클럽(신내동),탁구,127.0970492,37.6055021
안드로탁구아카데미 신사,,서울특별시 은평구 은평로 5 3층(신사동),탁구,126.9092234,37.5967735
신동교육문화회관,269588603,서울특별시 서초구 나루터로 27 신동교육문화회관(잠원동),종합체육시설,127.0132819,37.5165841
아해하제플레이존,25779230,서울특별시 서초구 동산로8길 70 1층(양재동),줄넘기,127.0468043,37.4692106
아트스테이무용학원,299589238,서울특별시 광진구 천호대로 805 3층 아트스테이(광장동),무용(발레 등),127.10328,37.5457382
아쿠아랩 잠실 롯데월드점,221431142,"서울특별시 송파구 올림픽로 240 롯데월드 아이스가든 B3F, 10호 11호(잠실동)",수영,127.0982822,37.511088
아차산꿈터,24445117,서울특별시 광진구 자양로47길 8 2층(구의동),종합체육시설,127.0921266,37.5521116
신성태권도,28552810,서울특별시 관악구 남부순환로161가길 6 2층신성태권도(신림동),태권도,126.9185064,37.4852468
하늘체육관,28067106,서울특별시 금천구 금하로24길 45 3층 하늘체육관(시흥동),태권도,126.9085716,37.4489665
어울림휘트니스,23533521,"서울특별시 은평구 북한산로 2 1023동 1층 휘트니스(진관동, 은평뉴타운 구파발)",헬스,126.9162208,37.6422426
신월복싱체육관,260827002,서울특별시 양천구 남부순환로 365 지하 신월복싱체육관(신월동),복싱,126.8294692,37.5347608
아이펀,,"서울특별시 금천구 벚꽃로 30 417(독산동, 금천 롯데캐슬 골드파크 2차)",태권도,126.8940287,37.4585128
이20pt,,"서울특별시 금천구 벚꽃로 30 상가 2층 220호(독산동, 금천 롯데캐슬 골드파크 2차)",헬스,126.8940287,37.4585128
신창민 심리운동센터,24772017,서울특별시 강동구 성내로 19 지하1층 신창민 심리운동센터(성내동),기타종목,127.1228528,37.5303723
신청룡체육관,28359666,서울특별시 영등포구 신길로16길 11 영신빌딩2층 청룡태권도장(신길동),태권도,126.9094564,37.4982291
신촌탁구장,27140505,서울특별시 마포구 신촌로 118-1 1층(노고산동),탁구,126.9389139,37.5554666
실전경찰태권도,24263006,서울특별시 강동구 동남로81길 82 2층(고덕동),태권도,127.1525451,37.559057
아이짐플,277585021,서울특별시 서초구 서초대로 152-5 진우빌딩 3층 지하1층(방배동),롤러인라인,126.9987893,37.488924
스포츠스타클럽,,서울특별시 성동구 독서당로 270 대우월드타운상가 305호(금호동4가),농구,127.0194396,37.5466712
아이엔태권도장,220662322,서울특별시 구로구 천왕로 36 701호(천왕동),태권도,126.8393789,37.4808802
아이엔요가필라테스 월곡점,263695225,"서울특별시 성북구 화랑로 91 지층 1호(하월곡동, 동원빌딩)(하월곡동)",필라테스,127.0421269,37.6029883
하늘꿈아동발달센터,29746007,"서울특별시 노원구 공릉로58길 112 201, 302호(하계동, 순흥빌라트)",기타종목,127.0746945,37.6357267
써밋복싱,264351212,서울특별시 관악구 은천로 35 3층 써밋복싱(봉천동),복싱,126.9392103,37.4864075
아이엔요가 앤 필라테스 자양점,24561146,서울특별시 광진구 뚝섬로 613 3층(자양동),필라테스,127.0779507,37.532704
씨엘필라테스 잠실점,24156376,서울특별시 송파구 백제고분로7길 57 7층(잠실동),필라테스,127.0852404,37.510914
